year,school_id,cipcode,major_number,total,instnm
2016,198419,26.1501,2,1,Duke University
2016,198419,27.0101,1,38,Duke University
2016,198419,27.0101,2,20,Duke University
2016,198419,27.0501,1,23,Duke University
2016,198419,27.0501,2,10,Duke University
2016,198419,30.1301,1,0,Duke University
2016,198419,30.1301,2,3,Duke University
2016,198419,38.0101,1,13,Duke University
2016,198419,38.0101,2,11,Duke University
2016,198419,38.0201,1,7,Duke University
2016,198419,38.0201,2,1,Duke University
2016,198419,40.0501,1,36,Duke University
2016,198419,40.0501,2,3,Duke University
2016,198419,40.0601,1,0,Duke University
2016,198419,40.0601,2,0,Duke University
2016,198419,40.0699,1,7,Duke University
2016,198419,40.0699,2,1,Duke University
2016,198419,40.0801,1,20,Duke University
2016,198419,40.0801,2,4,Duke University
2016,198419,42.0101,1,109,Duke University
2016,198419,42.0101,2,19,Duke University
2016,198419,44.0501,1,158,Duke University
2016,198419,44.0501,2,15,Duke University
2016,198419,45.0201,1,30,Duke University
2016,198419,45.0201,2,1,Duke University
2016,198419,45.0601,1,180,Duke University
2016,198419,45.0601,2,25,Duke University
2016,198419,45.1001,1,69,Duke University
2016,198419,45.1001,2,16,Duke University
2016,198419,45.1101,1,33,Duke University
2016,198419,45.1101,2,4,Duke University
2016,198419,50.0101,1,2,Duke University
2016,198419,50.0101,2,5,Duke University
2016,198419,50.0301,1,2,Duke University
2016,198419,50.0301,2,0,Duke University
2016,198419,50.0501,1,5,Duke University
2016,198419,50.0501,2,3,Duke University
2016,198419,50.0703,1,6,Duke University
2016,198419,50.0703,2,2,Duke University
2016,198419,50.0901,1,5,Duke University
2016,198419,50.0901,2,2,Duke University
2016,198419,50.9999,1,23,Duke University
2016,198419,50.9999,2,4,Duke University
2016,198419,51.2210,1,0,Duke University
2016,198419,51.2210,2,57,Duke University
2016,198419,51.3801,1,139,Duke University
2016,198419,51.3805,1,0,Duke University
2016,198419,54.0101,1,39,Duke University
2016,198419,54.0101,2,14,Duke University
2016,198419,54.0199,1,2,Duke University
2016,198419,54.0199,2,2,Duke University
2016,215062,03.0103,1,19,University of Pennsylvania
2016,215062,03.0103,2,0,University of Pennsylvania
2016,215062,04.0201,1,14,University of Pennsylvania
2016,215062,04.0201,2,1,University of Pennsylvania
2016,215062,05.0101,1,0,University of Pennsylvania
2016,215062,05.0101,2,3,University of Pennsylvania
2016,215062,05.0102,1,0,University of Pennsylvania
2016,215062,05.0104,1,2,University of Pennsylvania
2016,215062,05.0104,2,2,University of Pennsylvania
2016,215062,05.0107,1,0,University of Pennsylvania
2016,215062,05.0107,2,2,University of Pennsylvania
2016,215062,05.0108,1,7,University of Pennsylvania
2016,215062,05.0108,2,4,University of Pennsylvania
2016,215062,05.0112,1,2,University of Pennsylvania
2016,215062,05.0112,2,2,University of Pennsylvania
2016,215062,05.0201,1,1,University of Pennsylvania
2016,215062,05.0201,2,2,University of Pennsylvania
2016,215062,05.0207,1,4,University of Pennsylvania
2016,215062,05.0207,2,1,University of Pennsylvania
2016,215062,09.0199,1,75,University of Pennsylvania
2016,215062,09.0199,2,9,University of Pennsylvania
2016,215062,11.0101,1,88,University of Pennsylvania
2016,215062,11.0101,2,19,University of Pennsylvania
2016,215062,11.0701,1,46,University of Pennsylvania
2016,215062,14.0501,1,56,University of Pennsylvania
2016,215062,14.0702,1,42,University of Pennsylvania
2016,215062,14.0901,1,7,University of Pennsylvania
2016,215062,14.0901,2,1,University of Pennsylvania
2016,215062,14.1001,1,16,University of Pennsylvania
2016,215062,14.1001,2,0,University of Pennsylvania
2016,215062,14.1801,1,24,University of Pennsylvania
2016,215062,14.1801,2,0,University of Pennsylvania
2016,215062,14.1901,1,71,University of Pennsylvania
2016,215062,14.1901,2,1,University of Pennsylvania
2016,215062,14.2701,1,37,University of Pennsylvania
2016,215062,14.9999,1,8,University of Pennsylvania
2016,215062,16.0102,1,11,University of Pennsylvania
2016,215062,16.0102,2,3,University of Pennsylvania
2016,215062,16.0104,1,4,University of Pennsylvania
2016,215062,16.0104,2,0,University of Pennsylvania
2016,215062,16.0300,1,10,University of Pennsylvania
2016,215062,16.0300,2,8,University of Pennsylvania
2016,215062,16.0402,1,2,University of Pennsylvania
2016,215062,16.0402,2,2,University of Pennsylvania
2016,215062,16.0501,1,2,University of Pennsylvania
2016,215062,16.0501,2,4,University of Pennsylvania
2016,215062,16.0901,1,8,University of Pennsylvania
2016,215062,16.0901,2,5,University of Pennsylvania
2016,215062,16.0902,1,0,University of Pennsylvania
2016,215062,16.0902,2,1,University of Pennsylvania
2016,215062,16.0905,1,7,University of Pennsylvania
2016,215062,16.0905,2,9,University of Pennsylvania
2016,215062,16.0999,1,1,University of Pennsylvania
2016,215062,16.1100,1,3,University of Pennsylvania
2016,215062,16.1100,2,0,University of Pennsylvania
2016,215062,16.1200,1,9,University of Pennsylvania
2016,215062,16.1200,2,4,University of Pennsylvania
2016,215062,23.0101,1,69,University of Pennsylvania
2016,215062,23.0101,2,9,University of Pennsylvania
2016,215062,24.0101,1,1,University of Pennsylvania
2016,215062,24.0101,2,0,University of Pennsylvania
2016,215062,24.0103,1,1,University of Pennsylvania
2016,215062,26.0101,1,139,University of Pennsylvania
2016,215062,26.0101,2,15,University of Pennsylvania
2016,215062,26.0102,1,7,University of Pennsylvania
2016,215062,26.0202,1,35,University of Pennsylvania
2016,215062,26.0202,2,4,University of Pennsylvania
2016,215062,26.0203,1,2,University of Pennsylvania
2016,215062,26.0203,2,9,University of Pennsylvania
2016,215062,26.1501,1,126,University of Pennsylvania
2016,215062,26.1501,2,5,University of Pennsylvania
2016,215062,26.9999,1,0,University of Pennsylvania
2016,215062,27.0101,1,32,University of Pennsylvania
2016,215062,27.0101,2,11,University of Pennsylvania
2016,215062,27.0501,1,39,University of Pennsylvania
2016,215062,27.0501,2,33,University of Pennsylvania
2016,215062,30.2001,1,52,University of Pennsylvania
2016,215062,30.2501,1,34,University of Pennsylvania
2016,215062,30.2501,2,0,University of Pennsylvania
2016,215062,38.0101,1,14,University of Pennsylvania
2016,215062,38.0101,2,2,University of Pennsylvania
2016,215062,38.0102,1,2,University of Pennsylvania
2016,215062,38.0102,2,1,University of Pennsylvania
2016,215062,38.0199,1,105,University of Pennsylvania
2016,215062,38.0199,2,2,University of Pennsylvania
2016,215062,38.0201,1,3,University of Pennsylvania
2016,215062,38.0201,2,2,University of Pennsylvania
2016,215062,38.0206,1,1,University of Pennsylvania
2016,215062,38.0206,2,0,University of Pennsylvania
2016,215062,40.0501,1,20,University of Pennsylvania
2016,215062,40.0501,2,3,University of Pennsylvania
2016,215062,40.0601,1,12,University of Pennsylvania
2016,215062,40.0801,1,25,University of Pennsylvania
2016,215062,40.0801,2,5,University of Pennsylvania
2016,215062,42.0101,1,86,University of Pennsylvania
2016,215062,42.0101,2,4,University of Pennsylvania
2016,215062,44.0501,1,13,University of Pennsylvania
2016,215062,44.0501,2,5,University of Pennsylvania
2016,215062,45.0101,1,5,University of Pennsylvania
2016,215062,45.0201,1,18,University of Pennsylvania
2016,215062,45.0201,2,2,University of Pennsylvania
2016,215062,45.0401,1,19,University of Pennsylvania
2016,215062,45.0401,2,3,University of Pennsylvania
2016,215062,45.0601,1,170,University of Pennsylvania
2016,215062,45.0601,2,27,University of Pennsylvania
2016,215062,45.0603,1,23,University of Pennsylvania
2016,215062,45.0603,2,1,University of Pennsylvania
2016,215062,45.0901,1,68,University of Pennsylvania
2016,215062,45.0901,2,3,University of Pennsylvania
2016,215062,45.1001,1,137,University of Pennsylvania
2016,215062,45.1001,2,19,University of Pennsylvania
2016,215062,45.1101,1,30,University of Pennsylvania
2016,215062,45.1101,2,1,University of Pennsylvania
2016,215062,45.1201,1,34,University of Pennsylvania
2016,215062,45.1201,2,1,University of Pennsylvania
2016,215062,50.0101,1,12,University of Pennsylvania
2016,215062,50.0101,2,0,University of Pennsylvania
2016,215062,50.0501,1,4,University of Pennsylvania
2016,215062,50.0501,2,3,University of Pennsylvania
2016,215062,50.0601,1,16,University of Pennsylvania
2016,215062,50.0601,2,3,University of Pennsylvania
2016,215062,50.0702,1,26,University of Pennsylvania
2016,215062,50.0702,2,4,University of Pennsylvania
2016,215062,50.0703,1,13,University of Pennsylvania
2016,215062,50.0703,2,2,University of Pennsylvania
2016,215062,50.0901,1,9,University of Pennsylvania
2016,215062,50.0901,2,1,University of Pennsylvania
2016,215062,51.0701,1,16,University of Pennsylvania
2016,215062,51.0701,2,3,University of Pennsylvania
2016,215062,51.1504,1,88,University of Pennsylvania
2016,215062,51.1504,2,4,University of Pennsylvania
2016,215062,51.3801,1,179,University of Pennsylvania
2016,215062,52.0101,1,0,University of Pennsylvania
2016,215062,52.0101,2,22,University of Pennsylvania
2016,215062,52.0201,1,89,University of Pennsylvania
2016,215062,52.0201,2,61,University of Pennsylvania
2016,215062,52.0205,1,69,University of Pennsylvania
2016,215062,52.0205,2,80,University of Pennsylvania
2016,215062,52.0208,1,0,University of Pennsylvania
2016,215062,52.0208,2,1,University of Pennsylvania
2016,215062,52.0209,1,0,University of Pennsylvania
2016,215062,52.0301,1,10,University of Pennsylvania
2016,215062,52.0301,2,38,University of Pennsylvania
2016,215062,52.0801,1,327,University of Pennsylvania
2016,215062,52.0801,2,36,University of Pennsylvania
2016,215062,52.1101,1,0,University of Pennsylvania
2016,215062,52.1101,2,3,University of Pennsylvania
2016,215062,52.1304,1,4,University of Pennsylvania
2016,215062,52.1304,2,3,University of Pennsylvania
2016,215062,52.1399,1,0,University of Pennsylvania
2016,215062,52.1401,1,77,University of Pennsylvania
2016,215062,52.1401,2,27,University of Pennsylvania
2016,215062,52.1501,1,10,University of Pennsylvania
2016,215062,52.1501,2,9,University of Pennsylvania
2016,215062,52.1701,1,1,University of Pennsylvania
2016,215062,52.1701,2,1,University of Pennsylvania
2016,215062,52.1803,1,0,University of Pennsylvania
2016,215062,52.1803,2,4,University of Pennsylvania
2016,215062,54.0101,1,60,University of Pennsylvania
2016,215062,54.0101,2,20,University of Pennsylvania
2016,215062,54.0104,1,17,University of Pennsylvania
2016,215062,54.0104,2,1,University of Pennsylvania
2016,215062,54.0199,1,2,University of Pennsylvania
2016,215062,54.0199,2,0,University of Pennsylvania
2016,217156,03.0103,1,16,Brown University
2016,217156,03.0103,2,4,Brown University
2016,217156,03.0104,1,12,Brown University
2016,217156,05.0101,1,12,Brown University
2016,217156,05.0101,2,4,Brown University
2016,217156,05.0102,1,12,Brown University
2016,217156,05.0102,2,1,Brown University
2016,217156,05.0104,1,8,Brown University
2016,217156,05.0104,2,8,Brown University
2016,217156,05.0108,1,4,Brown University
2016,217156,05.0108,2,6,Brown University
2016,217156,05.0112,1,1,Brown University
2016,217156,05.0112,2,0,Brown University
2016,217156,05.0118,1,1,Brown University
2016,217156,05.0118,2,5,Brown University
2016,217156,05.0124,1,1,Brown University
2016,217156,05.0124,2,5,Brown University
2016,217156,05.0125,1,5,Brown University
2016,217156,05.0125,2,4,Brown University
2016,217156,05.0126,1,1,Brown University
2016,217156,05.0126,2,3,Brown University
2016,217156,05.0134,1,1,Brown University
2016,217156,05.0134,2,8,Brown University
2016,217156,05.0200,1,3,Brown University
2016,217156,05.0200,2,12,Brown University
2016,217156,05.0203,1,3,Brown University
2016,217156,05.0203,2,3,Brown University
2016,217156,05.0207,1,0,Brown University
2016,217156,05.0207,2,0,Brown University
2016,217156,09.0102,1,23,Brown University
2016,217156,09.0102,2,6,Brown University
2016,217156,11.0101,1,8,Brown University
2016,217156,11.0101,2,1,Brown University
2016,217156,11.0701,1,111,Brown University
2016,217156,11.0701,2,13,Brown University
2016,217156,13.0101,1,24,Brown University
2016,217156,13.0101,2,3,Brown University
2016,217156,14.0101,1,80,Brown University
2016,217156,14.0101,2,1,Brown University
2016,217156,14.0501,1,15,Brown University
2016,217156,14.0501,2,0,Brown University
2016,217156,14.1201,1,2,Brown University
2016,217156,16.0102,1,3,Brown University
2016,217156,16.0102,2,3,Brown University
2016,217156,16.0104,1,18,Brown University
2016,217156,16.0104,2,3,Brown University
2016,217156,16.0702,1,0,Brown University
2016,217156,16.0702,2,0,Brown University
2016,217156,16.0901,1,0,Brown University
2016,217156,16.0901,2,0,Brown University
2016,217156,16.0904,1,5,Brown University
2016,217156,16.0904,2,3,Brown University
2016,217156,16.0905,1,0,Brown University
2016,217156,16.0905,2,0,Brown University
2016,217156,16.0908,1,0,Brown University
2016,217156,16.0908,2,0,Brown University
2016,217156,16.1200,1,17,Brown University
2016,217156,16.1200,2,8,Brown University
2016,217156,16.1202,1,0,Brown University
2016,217156,16.1202,2,0,Brown University
2016,217156,16.1203,1,0,Brown University
2016,217156,16.1203,2,0,Brown University
2016,217156,23.0101,1,39,Brown University
2016,217156,23.0101,2,13,Brown University
2016,217156,23.1302,1,19,Brown University
2016,217156,23.1302,2,10,Brown University
2016,217156,26.0101,1,111,Brown University
2016,217156,26.0101,2,8,Brown University
2016,217156,26.0202,1,18,Brown University
2016,217156,26.0202,2,0,Brown University
2016,217156,26.0203,1,1,Brown University
2016,217156,26.1104,1,9,Brown University
2016,217156,26.1104,2,0,Brown University
2016,217156,26.1302,1,2,Brown University
2016,217156,26.1310,1,0,Brown University
2016,217156,26.1310,2,0,Brown University
2016,217156,26.1501,1,75,Brown University
2016,217156,26.1501,2,0,Brown University
2016,217156,27.0101,1,9,Brown University
2016,217156,27.0101,2,4,Brown University
2016,217156,27.0301,1,97,Brown University
2016,217156,27.0301,2,1,Brown University
2016,217156,27.0303,1,13,Brown University
2016,217156,27.0303,2,0,Brown University
2016,217156,27.0501,1,0,Brown University
2016,217156,27.0501,2,0,Brown University
2016,217156,30.0000,1,24,Brown University
2016,217156,30.0000,2,4,Brown University
2016,217156,30.1301,1,0,Brown University
2016,217156,30.1301,2,0,Brown University
2016,217156,30.1501,1,15,Brown University
2016,217156,30.1501,2,4,Brown University
2016,217156,30.2201,1,0,Brown University
2016,217156,30.2201,2,0,Brown University
2016,217156,30.2202,1,1,Brown University
2016,217156,30.2202,2,1,Brown University
2016,217156,30.2501,1,7,Brown University
2016,217156,30.2501,2,1,Brown University
2016,217156,30.2701,1,46,Brown University
2016,217156,30.2701,2,5,Brown University
2016,217156,30.9999,1,2,Brown University
2016,217156,30.9999,2,2,Brown University
2016,217156,38.0101,1,12,Brown University
2016,217156,38.0101,2,7,Brown University
2016,217156,38.0201,1,6,Brown University
2016,217156,38.0201,2,2,Brown University
2016,217156,38.0206,1,0,Brown University
2016,217156,38.0206,2,1,Brown University
2016,217156,40.0201,1,1,Brown University
2016,217156,40.0501,1,17,Brown University
2016,217156,40.0501,2,0,Brown University
2016,217156,40.0508,1,0,Brown University
2016,217156,40.0508,2,0,Brown University
2016,217156,40.0601,1,14,Brown University
2016,217156,40.0601,2,1,Brown University
2016,217156,40.0602,1,1,Brown University
2016,217156,40.0603,1,4,Brown University
2016,217156,40.0603,2,0,Brown University
2016,217156,40.0801,1,21,Brown University
2016,217156,40.0801,2,0,Brown University
2016,217156,40.0810,1,0,Brown University
2016,217156,40.0810,2,0,Brown University
2016,217156,42.0101,1,45,Brown University
2016,217156,42.0101,2,5,Brown University
2016,217156,42.2701,1,13,Brown University
2016,217156,42.2701,2,0,Brown University
2016,217156,44.0501,1,15,Brown University
2016,217156,44.0501,2,6,Brown University
2016,217156,45.0102,1,2,Brown University
2016,217156,45.0201,1,15,Brown University
2016,217156,45.0201,2,5,Brown University
2016,217156,45.0301,1,4,Brown University
2016,217156,45.0301,2,1,Brown University
2016,217156,45.0601,1,111,Brown University
2016,217156,45.0601,2,39,Brown University
2016,217156,45.0603,1,4,Brown University
2016,217156,45.0603,2,0,Brown University
2016,217156,45.0604,1,9,Brown University
2016,217156,45.0604,2,5,Brown University
2016,217156,45.0901,1,53,Brown University
2016,217156,45.0901,2,6,Brown University
2016,217156,45.1001,1,68,Brown University
2016,217156,45.1001,2,19,Brown University
2016,217156,45.1101,1,12,Brown University
2016,217156,45.1101,2,0,Brown University
2016,217156,45.1201,1,24,Brown University
2016,217156,45.1201,2,7,Brown University
2016,217156,45.9999,1,1,Brown University
2016,217156,45.9999,2,2,Brown University
2016,217156,50.0501,1,11,Brown University
2016,217156,50.0501,2,3,Brown University
2016,217156,50.0701,1,16,Brown University
2016,217156,50.0701,2,10,Brown University
2016,217156,50.0703,1,15,Brown University
2016,217156,50.0703,2,9,Brown University
2016,217156,50.0901,1,13,Brown University
2016,217156,50.0901,2,6,Brown University
2016,217156,50.0913,1,0,Brown University
2016,217156,50.0913,2,0,Brown University
2016,217156,51.2201,1,57,Brown University
2016,217156,51.2201,2,6,Brown University
2016,217156,51.2208,1,4,Brown University
2016,217156,51.2208,2,0,Brown University
2016,217156,51.3201,1,0,Brown University
2016,217156,51.3201,2,0,Brown University
2016,217156,52.0601,1,0,Brown University
2016,217156,52.0601,2,0,Brown University
2016,217156,52.0701,1,93,Brown University
2016,217156,52.0701,2,6,Brown University
2016,217156,54.0101,1,56,Brown University
2016,217156,54.0101,2,8,Brown University
2016,243744,05.0102,1,17,Stanford University
2016,243744,05.0104,1,3,Stanford University
2016,243744,05.0199,1,2,Stanford University
2016,243744,05.0201,1,11,Stanford University
2016,243744,05.0202,1,1,Stanford University
2016,243744,05.0299,1,15,Stanford University
2016,243744,09.0199,1,21,Stanford University
2016,243744,09.0199,2,1,Stanford University
2016,243744,11.0701,1,259,Stanford University
2016,243744,11.0701,2,4,Stanford University
2016,243744,14.0501,1,21,Stanford University
2016,243744,14.0701,1,30,Stanford University
2016,243744,14.0801,1,22,Stanford University
2016,243744,14.1001,1,50,Stanford University
2016,243744,14.1401,1,8,Stanford University
2016,243744,14.1801,1,16,Stanford University
2016,243744,14.1901,1,94,Stanford University
2016,243744,14.9999,1,117,Stanford University
2016,243744,14.9999,2,2,Stanford University
2016,243744,15.1501,1,60,Stanford University
2016,243744,16.0102,1,4,Stanford University
2016,243744,16.0102,2,1,Stanford University
2016,243744,16.0104,1,11,Stanford University
2016,243744,16.0302,1,1,Stanford University
2016,243744,16.0402,1,4,Stanford University
2016,243744,16.0402,2,4,Stanford University
2016,243744,16.0501,1,0,Stanford University
2016,243744,16.0501,2,1,Stanford University
2016,243744,16.0901,1,7,Stanford University
2016,243744,16.0901,2,2,Stanford University
2016,243744,16.0902,1,0,Stanford University
2016,243744,16.0902,2,2,Stanford University
2016,243744,16.0905,1,1,Stanford University
2016,243744,16.0905,2,5,Stanford University
2016,243744,16.1200,1,10,Stanford University
2016,243744,23.0101,1,53,Stanford University
2016,243744,23.0101,2,3,Stanford University
2016,243744,26.0101,1,107,Stanford University
2016,243744,27.0101,1,30,Stanford University
2016,243744,27.0101,2,7,Stanford University
2016,243744,27.0399,1,27,Stanford University
2016,243744,30.1501,1,95,Stanford University
2016,243744,30.1501,2,1,Stanford University
2016,243744,30.2501,1,54,Stanford University
2016,243744,30.2501,2,1,Stanford University
2016,243744,30.2701,1,154,Stanford University
2016,243744,30.2701,2,3,Stanford University
2016,243744,38.0101,1,13,Stanford University
2016,243744,38.0101,2,3,Stanford University
2016,243744,38.0201,1,2,Stanford University
2016,243744,38.9999,1,4,Stanford University
2016,243744,38.9999,2,1,Stanford University
2016,243744,40.0501,1,10,Stanford University
2016,243744,40.0601,1,21,Stanford University
2016,243744,40.0603,1,2,Stanford University
2016,243744,40.0699,1,2,Stanford University
2016,243744,40.0801,1,19,Stanford University
2016,243744,40.0801,2,3,Stanford University
2016,243744,42.0101,1,47,Stanford University
2016,243744,42.0101,2,7,Stanford University
2016,243744,44.0501,1,19,Stanford University
2016,243744,44.0501,2,2,Stanford University
2016,243744,45.0201,1,12,Stanford University
2016,243744,45.0301,1,3,Stanford University
2016,243744,45.0601,1,105,Stanford University
2016,243744,45.0601,2,2,Stanford University
2016,243744,45.0901,1,54,Stanford University
2016,243744,45.0901,2,5,Stanford University
2016,243744,45.1001,1,45,Stanford University
2016,243744,45.1001,2,9,Stanford University
2016,243744,45.1101,1,6,Stanford University
2016,243744,45.1101,2,1,Stanford University
2016,243744,45.1201,1,3,Stanford University
2016,243744,50.0501,1,4,Stanford University
2016,243744,50.0501,2,3,Stanford University
2016,243744,50.0601,1,3,Stanford University
2016,243744,50.0601,2,2,Stanford University
2016,243744,50.0702,1,6,Stanford University
2016,243744,50.0703,1,7,Stanford University
2016,243744,50.0901,1,13,Stanford University
2016,243744,50.0901,2,2,Stanford University
2016,243744,54.0101,1,41,Stanford University
2016,243744,54.0101,2,4,Stanford University
2017,130794,03.0103,1,17,Yale University
2017,130794,03.0103,2,1,Yale University
2017,130794,04.0201,1,9,Yale University
2017,130794,04.0201,2,0,Yale University
2017,130794,05.0101,1,0,Yale University
2017,130794,05.0101,2,2,Yale University
2017,130794,05.0102,1,43,Yale University
2017,130794,05.0102,2,2,Yale University
2017,130794,05.0104,1,5,Yale University
2017,130794,05.0104,2,0,Yale University
2017,130794,05.0107,1,3,Yale University
2017,130794,05.0107,2,2,Yale University
2017,130794,05.0108,1,2,Yale University
2017,130794,05.0108,2,3,Yale University
2017,130794,05.0110,1,2,Yale University
2017,130794,05.0110,2,1,Yale University
2017,130794,05.0112,1,0,Yale University
2017,130794,05.0112,2,1,Yale University
2017,130794,05.0125,1,1,Yale University
2017,130794,05.0199,1,2,Yale University
2017,130794,05.0199,2,1,Yale University
2017,130794,05.0201,1,4,Yale University
2017,130794,05.0201,2,2,Yale University
2017,130794,05.0207,1,7,Yale University
2017,130794,05.0207,2,4,Yale University
2017,130794,05.0299,1,10,Yale University
2017,130794,05.0299,2,5,Yale University
2017,130794,11.0101,1,51,Yale University
2017,130794,11.0101,2,12,Yale University
2017,130794,11.0199,1,7,Yale University
2017,130794,11.0202,1,4,Yale University
2017,130794,14.0501,1,22,Yale University
2017,130794,14.0701,1,7,Yale University
2017,130794,14.1001,1,8,Yale University
2017,130794,14.1001,2,1,Yale University
2017,130794,14.1201,1,3,Yale University
2017,130794,14.1201,2,0,Yale University
2017,130794,14.1301,1,25,Yale University
2017,130794,14.1301,2,4,Yale University
2017,130794,14.1401,1,8,Yale University
2017,130794,14.1401,2,1,Yale University
2017,130794,14.1901,1,17,Yale University
2017,130794,14.1901,2,0,Yale University
2017,130794,16.0102,1,7,Yale University
2017,130794,16.0102,2,2,Yale University
2017,130794,16.0300,1,0,Yale University
2017,130794,16.0300,2,3,Yale University
2017,130794,16.0301,1,0,Yale University
2017,130794,16.0302,1,0,Yale University
2017,130794,16.0402,1,1,Yale University
2017,130794,16.0402,2,1,Yale University
2017,130794,16.0500,1,0,Yale University
2017,130794,16.0500,2,0,Yale University
2017,130794,16.0501,1,0,Yale University
2017,130794,16.0501,2,0,Yale University
2017,130794,16.0901,1,3,Yale University
2017,130794,16.0901,2,2,Yale University
2017,130794,16.0902,1,0,Yale University
2017,130794,16.0902,2,1,Yale University
2017,130794,16.0904,1,1,Yale University
2017,130794,16.0904,2,1,Yale University
2017,130794,16.0905,1,2,Yale University
2017,130794,16.0905,2,4,Yale University
2017,130794,16.1100,1,2,Yale University
2017,130794,16.1100,2,1,Yale University
2017,130794,16.1103,1,0,Yale University
2017,130794,16.1103,2,0,Yale University
2017,130794,16.1200,1,4,Yale University
2017,130794,16.1200,2,0,Yale University
2017,130794,16.1202,1,0,Yale University
2017,130794,16.1203,1,0,Yale University
2017,130794,16.1203,2,0,Yale University
2017,130794,23.0101,1,66,Yale University
2017,130794,23.0101,2,7,Yale University
2017,130794,23.9999,1,13,Yale University
2017,130794,23.9999,2,4,Yale University
2017,130794,24.0103,1,15,Yale University
2017,130794,24.0103,2,1,Yale University
2017,130794,26.0101,1,0,Yale University
2017,130794,26.0101,2,0,Yale University
2017,130794,26.0210,1,32,Yale University
2017,130794,26.0210,2,2,Yale University
2017,130794,26.0406,1,85,Yale University
2017,130794,26.0406,2,4,Yale University
2017,130794,26.1303,1,36,Yale University
2017,130794,26.1303,2,2,Yale University
2017,130794,27.0101,1,28,Yale University
2017,130794,27.0101,2,6,Yale University
2017,130794,27.0199,1,4,Yale University
2017,130794,27.0199,2,2,Yale University
2017,130794,27.0301,1,25,Yale University
2017,130794,27.0301,2,5,Yale University
2017,130794,27.0501,1,5,Yale University
2017,130794,27.0501,2,2,Yale University
2017,130794,30.0801,1,9,Yale University
2017,130794,30.0801,2,0,Yale University
2017,130794,30.2001,1,0,Yale University
2017,130794,30.2001,2,0,Yale University
2017,130794,30.2501,1,27,Yale University
2017,130794,30.2501,2,1,Yale University
2017,130794,30.9999,1,63,Yale University
2017,130794,30.9999,2,7,Yale University
2017,130794,38.0101,1,17,Yale University
2017,130794,38.0101,2,1,Yale University
2017,130794,38.0201,1,4,Yale University
2017,130794,38.0201,2,0,Yale University
2017,130794,38.0206,1,0,Yale University
2017,130794,38.0206,2,1,Yale University
2017,130794,40.0201,1,0,Yale University
2017,130794,40.0202,1,3,Yale University
2017,130794,40.0299,1,1,Yale University
2017,130794,40.0299,2,0,Yale University
2017,130794,40.0501,1,26,Yale University
2017,130794,40.0501,2,2,Yale University
2017,130794,40.0601,1,7,Yale University
2017,130794,40.0601,2,3,Yale University
2017,130794,40.0801,1,29,Yale University
2017,130794,40.0801,2,2,Yale University
2017,130794,40.0899,1,0,Yale University
2017,130794,40.9999,1,1,Yale University
2017,130794,42.0101,1,78,Yale University
2017,130794,42.0101,2,2,Yale University
2017,130794,45.0201,1,12,Yale University
2017,130794,45.0201,2,3,Yale University
2017,130794,45.0301,1,3,Yale University
2017,130794,45.0301,2,0,Yale University
2017,130794,45.0601,1,143,Yale University
2017,130794,45.0601,2,36,Yale University
2017,130794,45.0901,1,48,Yale University
2017,130794,45.0901,2,3,Yale University
2017,130794,45.1001,1,122,Yale University
2017,130794,45.1001,2,12,Yale University
2017,130794,45.1101,1,20,Yale University
2017,130794,45.1101,2,5,Yale University
2017,130794,50.0501,1,12,Yale University
2017,130794,50.0501,2,4,Yale University
2017,130794,50.0601,1,12,Yale University
2017,130794,50.0601,2,5,Yale University
2017,130794,50.0701,1,11,Yale University
2017,130794,50.0701,2,4,Yale University
2017,130794,50.0703,1,11,Yale University
2017,130794,50.0703,2,9,Yale University
2017,130794,50.0901,1,9,Yale University
2017,130794,50.0901,2,3,Yale University
2017,130794,54.0101,1,105,Yale University
2017,130794,54.0101,2,12,Yale University
2017,144050,03.0103,1,15,University of Chicago
2017,144050,03.0103,2,8,University of Chicago
2017,144050,05.0101,1,2,University of Chicago
2017,144050,05.0101,2,5,University of Chicago
2017,144050,05.0107,1,1,University of Chicago
2017,144050,05.0107,2,2,University of Chicago
2017,144050,05.0299,1,6,University of Chicago
2017,144050,05.0299,2,6,University of Chicago
2017,144050,11.0701,1,64,University of Chicago
2017,144050,11.0701,2,13,University of Chicago
2017,144050,16.0102,1,13,University of Chicago
2017,144050,16.0102,2,6,University of Chicago
2017,144050,16.0104,1,4,University of Chicago
2017,144050,16.0104,2,0,University of Chicago
2017,144050,16.0399,1,7,University of Chicago
2017,144050,16.0399,2,6,University of Chicago
2017,144050,16.0400,1,2,University of Chicago
2017,144050,16.0400,2,4,University of Chicago
2017,144050,16.0501,1,2,University of Chicago
2017,144050,16.0501,2,3,University of Chicago
2017,144050,16.0700,1,0,University of Chicago
2017,144050,16.0700,2,5,University of Chicago
2017,144050,16.0999,1,4,University of Chicago
2017,144050,16.0999,2,6,University of Chicago
2017,144050,16.1199,1,10,University of Chicago
2017,144050,16.1199,2,0,University of Chicago
2017,144050,16.1200,1,16,University of Chicago
2017,144050,16.1200,2,2,University of Chicago
2017,144050,23.0101,1,55,University of Chicago
2017,144050,23.0101,2,13,University of Chicago
2017,144050,24.0101,1,7,University of Chicago
2017,144050,24.0101,2,2,University of Chicago
2017,144050,24.0103,1,3,University of Chicago
2017,144050,26.0101,1,148,University of Chicago
2017,144050,26.0101,2,8,University of Chicago
